Position,Track Name,Artist,Streams,URL,Week
115,Still Learning,Halsey,7050815,https://open.spotify.com/track/2Mfv5HaqnI18Q9JRv9hqnn,2017-03-03--2017-03-10
116,"Alone, Pt. II",Alan Walker,7047512,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,2017-03-03--2017-03-10
117,Sucker,Jonas Brothers,7006878,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2017-03-03--2017-03-10
118,Surf,Mac Miller,6960699,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR,2017-03-03--2017-03-10
119,Wow.,Post Malone,6905426,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2017-03-03--2017-03-10
120,Quizas,Rich Music LTD,6895245,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2017-03-03--2017-03-10
121,Lights Up,Harry Styles,6827679,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2017-03-03--2017-03-10
122,Bruises,Lewis Capaldi,6819066,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2017-03-03--2017-03-10
123,Woah,Lil Baby,6814310,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,2017-03-03--2017-03-10
124,Believer,Imagine Dragons,6807552,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2017-03-03--2017-03-10
125,Indeciso,Reik,6802014,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2017-03-03--2017-03-10
126,Sum 2 Prove,Lil Baby,6772472,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,2017-03-03--2017-03-10
127,Robbery,Juice WRLD,6738947,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2017-03-03--2017-03-10
128,Psycho,Red Velvet,6737905,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2017-03-03--2017-03-10
129,Liberdade Provisória,Henrique & Juliano,6736976,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,2017-03-03--2017-03-10
130,FML,Arizona Zervas,6602053,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,2017-03-03--2017-03-10
131,Money In The Grave (Drake ft. Rick Ross),Drake,6598862,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2017-03-03--2017-03-10
132,Break My Stride,Matthew Wilder,6596199,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2017-03-03--2017-03-10
133,Si Te Vas,Sech,6587158,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2017-03-03--2017-03-10
134,rockstar (feat. 21 Savage),Post Malone,6582513,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2017-03-03--2017-03-10
135,Never Seen the Rain,Tones And I,6559332,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2017-03-03--2017-03-10
136,OUT WEST (feat. Young Thug),JACKBOYS,6550101,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,2017-03-03--2017-03-10
137,me & ur ghost,blackbear,6511851,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,2017-03-03--2017-03-10
138,Bohemian Rhapsody - 2011 Mix,Queen,6488962,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2017-03-03--2017-03-10
139,That's On Me,Mac Miller,6462701,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D,2017-03-03--2017-03-10
140,Sunday Best,Surfaces,6450550,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2017-03-03--2017-03-10
141,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,6417238,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2017-03-03--2017-03-10
142,Shape of You,Ed Sheeran,6351986,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03--2017-03-10
143,Tutu,Camilo,6327743,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2017-03-03--2017-03-10
144,Piece Of Your Heart,MEDUZA,6326537,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2017-03-03--2017-03-10
145,"Yo x Ti, Tu x Mi",ROSALÍA,6325620,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2017-03-03--2017-03-10
146,Hate Me (with Juice WRLD),Ellie Goulding,6177336,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2017-03-03--2017-03-10
147,Look At Her Now,Selena Gomez,6167911,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr,2017-03-03--2017-03-10
148,Once A Day,Mac Miller,6159873,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV,2017-03-03--2017-03-10
149,Falling,Harry Styles,6130644,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,2017-03-03--2017-03-10
150,Perreo en La Luna,Rich Music LTD,6110141,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,2017-03-03--2017-03-10
151,Soltera - Remix,Lunay,6064364,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2017-03-03--2017-03-10
152,SICKO MODE,Travis Scott,6054039,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2017-03-03--2017-03-10
153,Dancing With A Stranger (with Normani),Sam Smith,6036480,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2017-03-03--2017-03-10
154,Sweet but Psycho,Ava Max,6030412,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2017-03-03--2017-03-10
155,Big Drip,Ufo361,6010373,https://open.spotify.com/track/4qOesAYiMiMFiZrn2wfkl6,2017-03-03--2017-03-10
156,SAD!,XXXTENTACION,5971837,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2017-03-03--2017-03-10
157,Hands,Mac Miller,5934464,https://open.spotify.com/track/6CrnvqCxBKVWahSiQwOesM,2017-03-03--2017-03-10
158,Infeliz,Arcangel,5868668,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2017-03-03--2017-03-10
159,Get You The Moon (feat. Snøw),Kina,5849842,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2017-03-03--2017-03-10
160,No Guidance (feat. Drake),Chris Brown,5834488,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2017-03-03--2017-03-10
161,Say You Won't Let Go,James Arthur,5832673,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-03-03--2017-03-10
162,Truth Hurts,Lizzo,5828957,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2017-03-03--2017-03-10
163,Can We Kiss Forever?,Kina,5802085,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2017-03-03--2017-03-10
164,Eastside (with Halsey & Khalid),benny blanco,5792803,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2017-03-03--2017-03-10
165,Boy With Luv (feat. Halsey),BTS,5781676,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2017-03-03--2017-03-10
166,Higher Love,Kygo,5684696,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2017-03-03--2017-03-10
167,Dans l'espace (feat. Heuss l'Enfoiré),Gambi,5678754,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv,2017-03-03--2017-03-10
168,Blanche,Maes,5656775,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv,2017-03-03--2017-03-10
169,"thank u, next",Ariana Grande,5632983,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2017-03-03--2017-03-10
170,Girls Like You (feat. Cardi B),Maroon 5,5623552,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2017-03-03--2017-03-10
171,Perfect,Ed Sheeran,5619894,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-03--2017-03-10
172,bury a friend,Billie Eilish,5609959,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2017-03-03--2017-03-10
173,ocean eyes,Billie Eilish,5592630,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2017-03-03--2017-03-10
174,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5561516,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2017-03-03--2017-03-10
175,Only Human,Jonas Brothers,5559780,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2017-03-03--2017-03-10
176,Liar,Camila Cabello,5556337,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,2017-03-03--2017-03-10
177,Jocelyn Flores,XXXTENTACION,5546921,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2017-03-03--2017-03-10
178,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5485603,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,2017-03-03--2017-03-10
179,Tudo Ok,Thiaguinho MT,5464284,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,2017-03-03--2017-03-10
180,Turn Me On (feat. Vula),Riton,5463950,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2017-03-03--2017-03-10
181,Suge,DaBaby,5462570,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2017-03-03--2017-03-10
182,Pa' Olvidarme De Ella,Piso 21,5461249,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2017-03-03--2017-03-10
183,Maniac,Conan Gray,5456506,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,2017-03-03--2017-03-10
184,Con Altura,ROSALÍA,5442011,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2017-03-03--2017-03-10
185,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,5432071,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,2017-03-03--2017-03-10
186,goosebumps,Travis Scott,5421097,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-03-03--2017-03-10
187,223's (feat. 9lokknine),YNW Melly,5400709,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,2017-03-03--2017-03-10
188,3 Nights,Dominic Fike,5390516,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,2017-03-03--2017-03-10
189,Better Now,Post Malone,5344311,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2017-03-03--2017-03-10
190,If I Can't Have You,Shawn Mendes,5315599,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2017-03-03--2017-03-10
191,Con Calma,Daddy Yankee,5302464,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2017-03-03--2017-03-10
192,High Hopes,Panic! At The Disco,5278651,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2017-03-03--2017-03-10
193,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,5273730,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2017-03-03--2017-03-10
194,Otro Trago - Remix,Sech,5266734,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2017-03-03--2017-03-10
195,QUE PRETENDES,J Balvin,5259677,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2017-03-03--2017-03-10
196,MIDDLE CHILD,J. Cole,5241716,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2017-03-03--2017-03-10
197,I Like Me Better,Lauv,5227444,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2017-03-03--2017-03-10
198,Moonlight,XXXTENTACION,5183159,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2017-03-03--2017-03-10
199,Be Alright,Dean Lewis,5167120,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2017-03-03--2017-03-10
200,Youngblood,5 Seconds of Summer,5124680,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2017-03-03--2017-03-10
1,Nonstop,Drake,43697135,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX,2017-02-24--2017-03-03
2,Don’t Matter To Me,Drake,43314851,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,2017-02-24--2017-03-03
3,SAD!,XXXTENTACION,32872517,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2017-02-24--2017-03-03
4,God's Plan,Drake,31958655,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9,2017-02-24--2017-03-03
5,In My Feelings,Drake,30123256,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns,2017-02-24--2017-03-03
6,Emotionless,Drake,29680801,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n,2017-02-24--2017-03-03
7,I'm Upset,Drake,28743698,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1,2017-02-24--2017-03-03
8,Survival,Drake,27089507,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP,2017-02-24--2017-03-03
9,Elevate,Drake,26995718,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7,2017-02-24--2017-03-03
10,Nice For What,Drake,26909120,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX,2017-02-24--2017-03-03
11,Mob Ties,Drake,25933856,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG,2017-02-24--2017-03-03
12,8 Out Of 10,Drake,25910256,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN,2017-02-24--2017-03-03
13,Lucid Dreams,Juice WRLD,25866250,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc,2017-02-24--2017-03-03
14,I Like It,Cardi B,25437863,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2017-02-24--2017-03-03
15,Girls Like You (feat. Cardi B),Maroon 5,25384413,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2017-02-24--2017-03-03
16,One Kiss (with Dua Lipa),Calvin Harris,25364299,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2017-02-24--2017-03-03
17,Better Now,Post Malone,23534781,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2017-02-24--2017-03-03
18,Talk Up,Drake,23481853,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP,2017-02-24--2017-03-03
19,Can’t Take A Joke,Drake,22191046,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum,2017-02-24--2017-03-03
20,Solo (feat. Demi Lovato),Clean Bandit,22123858,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,2017-02-24--2017-03-03
21,Moonlight,XXXTENTACION,20842040,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2017-02-24--2017-03-03
22,Taste (feat. Offset),Tyga,18984713,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2017-02-24--2017-03-03
23,no tears left to cry,Ariana Grande,18535012,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2017-02-24--2017-03-03
24,Sandra’s Rose,Drake,18430122,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq,2017-02-24--2017-03-03
25,Back To You,Selena Gomez,18141297,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9,2017-02-24--2017-03-03
26,changes,XXXTENTACION,17900795,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2017-02-24--2017-03-03
27,Te Boté - Remix,Nio Garcia,17719892,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2017-02-24--2017-03-03
28,Youngblood,5 Seconds of Summer,17601109,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2017-02-24--2017-03-03
29,Jackie Chan,Tiësto,17445103,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,2017-02-24--2017-03-03
30,Jocelyn Flores,XXXTENTACION,17257921,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2017-02-24--2017-03-03
31,Summer Games,Drake,17119220,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL,2017-02-24--2017-03-03
32,X,Nicky Jam,15914883,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2017-02-24--2017-03-03
33,Ocean (feat. Khalid),Martin Garrix,15871118,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2017-02-24--2017-03-03
34,Blue Tint,Drake,15573446,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g,2017-02-24--2017-03-03
35,Jaded,Drake,15159136,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx,2017-02-24--2017-03-03
36,Peak,Drake,15117184,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV,2017-02-24--2017-03-03
37,Is There More,Drake,14967758,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT,2017-02-24--2017-03-03
38,Finesse,Drake,14514123,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn,2017-02-24--2017-03-03
39,That’s How You Feel,Drake,14357593,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj,2017-02-24--2017-03-03
40,After Dark,Drake,14263999,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp,2017-02-24--2017-03-03
41,Sin Pijama,Becky G,14196780,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2017-02-24--2017-03-03
42,Nevermind,Dennis Lloyd,13038595,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2017-02-24--2017-03-03
43,Psycho (feat. Ty Dolla $ign),Post Malone,12800846,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2017-02-24--2017-03-03
44,Born To Be Yours,Kygo,12701709,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2017-02-24--2017-03-03
45,Rise,Jonas Blue,12452118,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,2017-02-24--2017-03-03
46,Ratchet Happy Birthday,Drake,12370043,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy,2017-02-24--2017-03-03
47,Bed (feat. Ariana Grande),Nicki Minaj,12252624,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,2017-02-24--2017-03-03
48,Flames,David Guetta,12126911,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV,2017-02-24--2017-03-03
49,rockstar (feat. 21 Savage),Post Malone,11925771,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2017-02-24--2017-03-03
50,FRIENDS,Marshmello,11726493,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2017-02-24--2017-03-03
51,2002,Anne-Marie,11389532,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,2017-02-24--2017-03-03
52,Fuck Love (feat. Trippie Redd),XXXTENTACION,11229046,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2017-02-24--2017-03-03
53,APESHIT,The Carters,10959287,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj,2017-02-24--2017-03-03
54,March 14,Drake,10659186,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH,2017-02-24--2017-03-03
55,Final Fantasy,Drake,10460366,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j,2017-02-24--2017-03-03
56,Yes Indeed,Lil Baby,10368227,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2017-02-24--2017-03-03
57,lovely (with Khalid),Billie Eilish,10304550,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2017-02-24--2017-03-03
58,Me Niego (feat. Ozuna & Wisin),Reik,10030321,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,2017-02-24--2017-03-03
59,The Middle,Zedd,9741767,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2017-02-24--2017-03-03
60,IDGAF,Dua Lipa,9572783,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2017-02-24--2017-03-03
61,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,9566961,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2017-02-24--2017-03-03
62,Look Alive (feat. Drake),BlocBoy JB,9546507,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2017-02-24--2017-03-03
63,Everybody Dies In Their Nightmares,XXXTENTACION,9467316,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2017-02-24--2017-03-03
64,La Cintura,Alvaro Soler,9340344,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H,2017-02-24--2017-03-03
65,All Mine,Kanye West,9206627,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,2017-02-24--2017-03-03
66,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,9069664,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2017-02-24--2017-03-03
67,Shape of You,Ed Sheeran,8901222,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-02-24--2017-03-03
68,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,8851396,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2017-02-24--2017-03-03
69,the remedy for a broken heart (why am I so in love),XXXTENTACION,8812071,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,2017-02-24--2017-03-03
70,La player (Bandolera),Zion & Lennox,8532826,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,2017-02-24--2017-03-03
71,Havana (feat. Young Thug),Camila Cabello,8498847,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2017-02-24--2017-03-03
72,Look At Me!,XXXTENTACION,8355500,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2017-02-24--2017-03-03
73,Mi Cama,KAROL G,8242358,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj,2017-02-24--2017-03-03
74,Dura - Remix,Daddy Yankee,8207814,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb,2017-02-24--2017-03-03
75,This Is America,Childish Gambino,8092589,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,2017-02-24--2017-03-03
76,Body,Loud Luxury,8047466,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r,2017-02-24--2017-03-03
77,No Es Justo,J Balvin,8017164,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2017-02-24--2017-03-03
78,All Girls Are The Same,Juice WRLD,7834761,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8,2017-02-24--2017-03-03
79,Start Again (feat. Logic),OneRepublic,7820189,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,2017-02-24--2017-03-03
80,Mine,Bazzi,7548603,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2017-02-24--2017-03-03
81,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,7530521,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2017-02-24--2017-03-03
82,Love Lies (with Normani),Khalid,7473790,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2017-02-24--2017-03-03
83,In My Blood,Shawn Mendes,7465810,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4,2017-02-24--2017-03-03
84,New Rules,Dua Lipa,7392387,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-02-24--2017-03-03
85,Madura (feat. Bad Bunny),Cosculluela,7201942,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN,2017-02-24--2017-03-03
86,Clandestino,Shakira,7116722,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf,2017-02-24--2017-03-03
87,OTW,Khalid,6917587,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2017-02-24--2017-03-03
88,Playinwitme (feat. Kehlani),KYLE,6804584,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,2017-02-24--2017-03-03
89,Síguelo Bailando,Ozuna,6797984,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2017-02-24--2017-03-03
90,New Light,John Mayer,6779839,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,2017-02-24--2017-03-03
91,Hope,XXXTENTACION,6766718,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,2017-02-24--2017-03-03
92,Perfect,Ed Sheeran,6714434,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-02-24--2017-03-03
93,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,6699032,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT,2017-02-24--2017-03-03
94,Unica,Ozuna,6697487,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO,2017-02-24--2017-03-03
95,Freaky Friday (feat. Chris Brown),Lil Dicky,6680941,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2017-02-24--2017-03-03
96,Thunder,Imagine Dragons,6664099,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn,2017-02-24--2017-03-03
97,X - Remix,Nicky Jam,6645232,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw,2017-02-24--2017-03-03
98,Believer,Imagine Dragons,6610941,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo,2017-02-24--2017-03-03
99,Call Out My Name,The Weeknd,6518637,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,2017-02-24--2017-03-03
100,Por Perro,Sebastian Yatra,6506138,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ,2017-02-24--2017-03-03
101,Walk It Talk It,Migos,6322087,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2017-02-24--2017-03-03
102,High Hopes,Panic! At The Disco,6225405,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2017-02-24--2017-03-03
103,Estamos Bien,Bad Bunny,6171332,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn,2017-02-24--2017-03-03
104,El Préstamo,Maluma,6095778,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz,2017-02-24--2017-03-03
105,Ball For Me (feat. Nicki Minaj),Post Malone,6043532,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,2017-02-24--2017-03-03
